Class,Image1,Image2,Loss1,Loss2,Max Interpolated Loss,Abs_Loss_Diff
3,ILSVRC2012_val_00026001_n01491361.JPEG,ILSVRC2012_val_00025265_n04310018.JPEG,1.3031327724456787,0.0079217068850994,5.767795562744141,1.2952110655605793
4,ILSVRC2012_val_00007405_n01494475.JPEG,ILSVRC2012_val_00039361_n03197337.JPEG,0.8413153290748596,0.7066522240638733,8.44173526763916,0.13466310501098633
4,ILSVRC2012_val_00023986_n01494475.JPEG,ILSVRC2012_val_00037319_n02917067.JPEG,0.2674619853496551,0.002059840131551,4.172086715698242,0.26540214521810407
4,ILSVRC2012_val_00031169_n01494475.JPEG,ILSVRC2012_val_00043724_n04366367.JPEG,0.4614174365997314,0.0014762704959139,1.7684803009033203,0.45994116610381747
4,ILSVRC2012_val_00009978_n01494475.JPEG,ILSVRC2012_val_00004823_n02091134.JPEG,0.9518593549728394,0.0015094802947714,3.7241384983062735,0.950349874678068
4,ILSVRC2012_val_00041400_n01494475.JPEG,ILSVRC2012_val_00014725_n03874599.JPEG,0.9808475375175476,0.0079021928831934,6.172815799713135,0.9729453446343542
5,ILSVRC2012_val_00022865_n01496331.JPEG,ILSVRC2012_val_00030512_n02101006.JPEG,0.0012468667700886,0.0012238877825438,4.358614444732666,2.2978987544799946e-05
5,ILSVRC2012_val_00022865_n01496331.JPEG,ILSVRC2012_val_00038184_n07742313.JPEG,0.0012468667700886,0.0012146007502451,5.163695335388184,3.2266019843500086e-05
5,ILSVRC2012_val_00030367_n01496331.JPEG,ILSVRC2012_val_00019322_n03075370.JPEG,0.0024088195059448,0.0021289559081196,5.687710762023926,0.0002798635978251999
5,ILSVRC2012_val_00011782_n01496331.JPEG,ILSVRC2012_val_00009363_n02356798.JPEG,0.0177447162568569,0.0041000125929713,6.268190860748291,0.0136447036638856
5,ILSVRC2012_val_00034971_n01496331.JPEG,ILSVRC2012_val_00022749_n02607072.JPEG,0.0702229738235473,0.006752292625606,5.215682506561279,0.06347068119794129
6,ILSVRC2012_val_00015373_n01498041.JPEG,ILSVRC2012_val_00016415_n02403003.JPEG,0.1292469948530197,0.0040445677004754,7.119711399078369,0.1252024271525443
6,ILSVRC2012_val_00038935_n01498041.JPEG,ILSVRC2012_val_00009213_n01990800.JPEG,0.2017638385295868,0.0061642285436391,3.4187228679656982,0.1955996099859477
6,ILSVRC2012_val_00003518_n01498041.JPEG,ILSVRC2012_val_00049027_n02086079.JPEG,0.5857994556427002,0.0038057770580053,3.202481985092163,0.5819936785846949
6,ILSVRC2012_val_00024204_n01498041.JPEG,ILSVRC2012_val_00043372_n03018349.JPEG,0.727270245552063,0.0092879589647054,6.156180381774902,0.7179822865873576
6,ILSVRC2012_val_00046497_n01498041.JPEG,ILSVRC2012_val_00045644_n04557648.JPEG,0.928100883960724,0.0107774809002876,6.875618934631348,0.9173234030604364
7,ILSVRC2012_val_00049181_n01514668.JPEG,ILSVRC2012_val_00010011_n02109961.JPEG,0.1632698327302932,0.0544009134173393,9.128034591674805,0.1088689193129539
7,ILSVRC2012_val_00049181_n01514668.JPEG,ILSVRC2012_val_00018975_n02835271.JPEG,0.1632698327302932,0.0335085950791835,5.516359329223633,0.1297612376511097
7,ILSVRC2012_val_00019101_n01514668.JPEG,ILSVRC2012_val_00013948_n04209239.JPEG,0.4553586840629577,0.0782617107033729,8.475709915161133,0.3770969733595848
7,ILSVRC2012_val_00019101_n01514668.JPEG,ILSVRC2012_val_00020325_n02117135.JPEG,0.4553586840629577,0.0024837378878146,3.526273250579834,0.4528749461751431
7,ILSVRC2012_val_00048952_n01514668.JPEG,ILSVRC2012_val_00038008_n03770439.JPEG,2.6419942378997803,0.0023905052803456,7.603941917419434,2.6396037326194346
8,ILSVRC2012_val_00007530_n01514859.JPEG,ILSVRC2012_val_00021346_n03837869.JPEG,0.0677177459001541,0.0324419103562831,2.403892517089844,0.035275835543871
8,ILSVRC2012_val_00011171_n01514859.JPEG,ILSVRC2012_val_00024250_n02256656.JPEG,0.070780448615551,0.018976567313075,4.512365341186523,0.051803881302476
8,ILSVRC2012_val_00039067_n01514859.JPEG,ILSVRC2012_val_00027516_n04118538.JPEG,0.0958734676241874,0.0100139370188117,6.170086860656738,0.0858595306053757
8,ILSVRC2012_val_00012528_n01514859.JPEG,ILSVRC2012_val_00034389_n03770439.JPEG,0.2126800268888473,0.0066274837590754,7.65954065322876,0.2060525431297719
8,ILSVRC2012_val_00012528_n01514859.JPEG,ILSVRC2012_val_00025120_n01981276.JPEG,0.2126800268888473,0.0032719431910663,6.000585556030273,0.209408083697781
9,ILSVRC2012_val_00001398_n01518878.JPEG,ILSVRC2012_val_00019512_n01986214.JPEG,0.0098110372200608,0.0046413545496761,5.10206937789917,0.005169682670384699
9,ILSVRC2012_val_00023778_n01518878.JPEG,ILSVRC2012_val_00022377_n03000134.JPEG,0.0320597328245639,0.0259721353650093,8.501441955566406,0.006087597459554596
9,ILSVRC2012_val_00032849_n01518878.JPEG,ILSVRC2012_val_00044717_n02093256.JPEG,0.0116925630718469,0.0009370227344334,2.6273531913757324,0.010755540337413499
9,ILSVRC2012_val_00023778_n01518878.JPEG,ILSVRC2012_val_00026906_n02279972.JPEG,0.0320597328245639,0.0133820213377475,9.557767868041992,0.0186777114868164
9,ILSVRC2012_val_00023778_n01518878.JPEG,ILSVRC2012_val_00031817_n02091831.JPEG,0.0320597328245639,0.0012840130366384,2.6242828369140625,0.030775719787925496
10,ILSVRC2012_val_00002425_n01530575.JPEG,ILSVRC2012_val_00022178_n03998194.JPEG,0.0504352152347564,0.0487838760018348,11.303223609924316,0.0016513392329216003
10,ILSVRC2012_val_00023441_n01530575.JPEG,ILSVRC2012_val_00021029_n03109150.JPEG,0.0285791587084531,0.0047818352468311,0.6427373290061951,0.023797323461622
10,ILSVRC2012_val_00006526_n01530575.JPEG,ILSVRC2012_val_00024705_n04552348.JPEG,0.082258902490139,0.0112937688827514,7.927823543548584,0.0709651336073876
10,ILSVRC2012_val_00028902_n01530575.JPEG,ILSVRC2012_val_00000509_n10148035.JPEG,0.1013218089938163,0.0101024489849805,8.320380210876465,0.0912193600088358
10,ILSVRC2012_val_00006763_n01530575.JPEG,ILSVRC2012_val_00041050_n02397096.JPEG,0.118616409599781,0.0080808838829398,6.658738613128662,0.1105355257168412
11,ILSVRC2012_val_00037611_n01531178.JPEG,ILSVRC2012_val_00010166_n03977966.JPEG,0.1422575414180755,0.0989817082881927,7.971167087554932,0.04327583312988281
11,ILSVRC2012_val_00019236_n01531178.JPEG,ILSVRC2012_val_00014790_n01675722.JPEG,0.0464846789836883,0.0007809926173649,2.483364582061768,0.045703686366323396
11,ILSVRC2012_val_00015431_n01531178.JPEG,ILSVRC2012_val_00045315_n03792972.JPEG,0.0615444369614124,0.0056746816262602,7.707004547119141,0.055869755335152205
11,ILSVRC2012_val_00037611_n01531178.JPEG,ILSVRC2012_val_00010585_n07734744.JPEG,0.1422575414180755,0.0050935740582644,3.8381404876708975,0.1371639673598111
11,ILSVRC2012_val_00032993_n01531178.JPEG,ILSVRC2012_val_00035599_n03133878.JPEG,0.2795960605144501,0.031758714467287,8.537266731262207,0.24783734604716307
12,ILSVRC2012_val_00030042_n01532829.JPEG,ILSVRC2012_val_00014246_n02109961.JPEG,0.0507558211684227,0.0108346752822399,7.857136726379394,0.0399211458861828
12,ILSVRC2012_val_00031171_n01532829.JPEG,ILSVRC2012_val_00031816_n01682714.JPEG,0.0427302680909633,0.0006331584881991,6.877896785736084,0.0420971096027642
12,ILSVRC2012_val_00048437_n01532829.JPEG,ILSVRC2012_val_00018834_n01694178.JPEG,0.0988162755966186,0.0095079690217971,2.356451272964477,0.0893083065748215
12,ILSVRC2012_val_00047688_n01532829.JPEG,ILSVRC2012_val_00022593_n02091635.JPEG,0.1650563478469848,0.0104863829910755,4.06770133972168,0.15456996485590932
12,ILSVRC2012_val_00004747_n01532829.JPEG,ILSVRC2012_val_00011042_n02396427.JPEG,0.1626310348510742,0.0042374823242425,6.137714385986328,0.15839355252683168
13,ILSVRC2012_val_00000713_n01534433.JPEG,ILSVRC2012_val_00024109_n01774750.JPEG,0.0134532991796731,0.0079096434637904,3.1454789638519287,0.0055436557158827
13,ILSVRC2012_val_00014139_n01534433.JPEG,ILSVRC2012_val_00006089_n04259630.JPEG,0.1008815616369247,0.0875909402966499,7.129669189453125,0.013290621340274797
13,ILSVRC2012_val_00030657_n01534433.JPEG,ILSVRC2012_val_00047167_n02066245.JPEG,0.0337243787944316,0.0054537085816264,6.785979270935059,0.028270670212805202
13,ILSVRC2012_val_00030657_n01534433.JPEG,ILSVRC2012_val_00031208_n02909870.JPEG,0.0337243787944316,0.0022825158666819,3.0753750801086426,0.031441862927749704
13,ILSVRC2012_val_00012058_n01534433.JPEG,ILSVRC2012_val_00047062_n02111277.JPEG,0.0555406399071216,0.0007650309125892,0.0730177536606788,0.054775608994532404
14,ILSVRC2012_val_00003557_n01537544.JPEG,ILSVRC2012_val_00017370_n02102040.JPEG,0.021744767203927,0.0153882130980491,7.591250896453857,0.006356554105877899
14,ILSVRC2012_val_00003557_n01537544.JPEG,ILSVRC2012_val_00043723_n02107312.JPEG,0.021744767203927,0.0102700106799602,5.007590293884277,0.011474756523966798
14,ILSVRC2012_val_00003557_n01537544.JPEG,ILSVRC2012_val_00027067_n01873310.JPEG,0.021744767203927,0.0013153243344277,6.370907783508301,0.020429442869499298
14,ILSVRC2012_val_00046071_n01537544.JPEG,ILSVRC2012_val_00036854_n07747607.JPEG,0.100233219563961,0.0050049731507897,6.3985676765441895,0.0952282464131713
14,ILSVRC2012_val_00025037_n01537544.JPEG,ILSVRC2012_val_00035752_n03938244.JPEG,3.2955973148345947,1.716787576675415,7.133547306060791,1.5788097381591797
15,ILSVRC2012_val_00027535_n01558993.JPEG,ILSVRC2012_val_00047506_n04264628.JPEG,0.0323775112628936,0.0301909632980823,9.949212074279783,0.002186547964811301
15,ILSVRC2012_val_00019208_n01558993.JPEG,ILSVRC2012_val_00033180_n02992529.JPEG,0.0079085789620876,0.0049117379821836,7.524685859680176,0.0029968409799039997
15,ILSVRC2012_val_00012651_n01558993.JPEG,ILSVRC2012_val_00014917_n01514859.JPEG,0.0375666543841362,0.0024931321386247,5.848041534423828,0.0350735222455115
15,ILSVRC2012_val_00039913_n01558993.JPEG,ILSVRC2012_val_00028620_n03065424.JPEG,0.0427189581096172,0.0061821183189749,10.144433975219728,0.036536839790642296
15,ILSVRC2012_val_00039913_n01558993.JPEG,ILSVRC2012_val_00030868_n02112350.JPEG,0.0427189581096172,0.0051714936271309,5.260259628295898,0.0375474644824863
16,ILSVRC2012_val_00049803_n01560419.JPEG,ILSVRC2012_val_00033798_n03887697.JPEG,0.0185527019202709,0.0166669338941574,4.955739498138428,0.0018857680261134997
16,ILSVRC2012_val_00046173_n01560419.JPEG,ILSVRC2012_val_00022451_n02971356.JPEG,0.0082633271813392,0.0053228083997964,6.99203634262085,0.0029405187815427997
16,ILSVRC2012_val_00049803_n01560419.JPEG,ILSVRC2012_val_00038578_n02504458.JPEG,0.0185527019202709,0.0063755689188838,5.490111827850342,0.012177133001387098
16,ILSVRC2012_val_00011420_n01560419.JPEG,ILSVRC2012_val_00033201_n03786901.JPEG,0.0402714572846889,0.0020951719488948,1.649998903274536,0.0381762853357941
16,ILSVRC2012_val_00012870_n01560419.JPEG,ILSVRC2012_val_00045894_n02107142.JPEG,0.0535048954188823,0.0055540059693157,4.79437780380249,0.0479508894495666
17,ILSVRC2012_val_00009535_n01580077.JPEG,ILSVRC2012_val_00005868_n01630670.JPEG,0.0470174401998519,0.0015812524361535,4.734403610229492,0.0454361877636984
17,ILSVRC2012_val_00022505_n01580077.JPEG,ILSVRC2012_val_00031663_n04131690.JPEG,0.0636020451784133,0.0035160882398486,7.733255386352539,0.060085956938564694
17,ILSVRC2012_val_00033515_n01580077.JPEG,ILSVRC2012_val_00034541_n02500267.JPEG,0.1533109992742538,0.0020521073602139,1.4400166273117063,0.15125889191403988
17,ILSVRC2012_val_00046280_n01580077.JPEG,ILSVRC2012_val_00004956_n02091134.JPEG,0.4332593381404876,0.0008541273418813,7.567372322082519,0.43240521079860633
17,ILSVRC2012_val_00048360_n01580077.JPEG,ILSVRC2012_val_00008566_n01817953.JPEG,0.922415018081665,0.0008598444401286,2.866915702819824,0.9215551736415364
18,ILSVRC2012_val_00002536_n01582220.JPEG,ILSVRC2012_val_00019326_n03482405.JPEG,0.0195286236703395,0.0183967035263776,6.599053382873535,0.0011319201439618995
18,ILSVRC2012_val_00002536_n01582220.JPEG,ILSVRC2012_val_00015067_n03494278.JPEG,0.0195286236703395,0.0049919257871806,10.353160858154297,0.014536697883158901
18,ILSVRC2012_val_00037920_n01582220.JPEG,ILSVRC2012_val_00012330_n02077923.JPEG,0.030714089050889,0.0025703033898025,1.5479319095611572,0.028143785661086503
18,ILSVRC2012_val_00025806_n01582220.JPEG,ILSVRC2012_val_00031011_n03944341.JPEG,0.0327702946960926,0.0042251371778547,10.833468437194824,0.0285451575182379
18,ILSVRC2012_val_00045948_n01582220.JPEG,ILSVRC2012_val_00017928_n03424325.JPEG,0.3646211326122284,0.183830052614212,7.264500141143799,0.18079107999801639
19,ILSVRC2012_val_00034095_n01592084.JPEG,ILSVRC2012_val_00039190_n03355925.JPEG,0.0210971776396036,0.0186568424105644,6.245504379272461,0.0024403352290392026
19,ILSVRC2012_val_00034095_n01592084.JPEG,ILSVRC2012_val_00014750_n07714571.JPEG,0.0210971776396036,0.0043634208850562,4.749767303466797,0.0167337567545474
19,ILSVRC2012_val_00034242_n01592084.JPEG,ILSVRC2012_val_00027826_n03803284.JPEG,0.0532368272542953,0.0208305530250072,6.8384504318237305,0.0324062742292881
19,ILSVRC2012_val_00040783_n01592084.JPEG,ILSVRC2012_val_00009659_n04099969.JPEG,0.0632389783859252,0.0043692365288734,6.359723567962647,0.058869741857051794
19,ILSVRC2012_val_00038557_n01592084.JPEG,ILSVRC2012_val_00042463_n03697007.JPEG,0.2400304079055786,0.0104047479107975,9.805397987365724,0.2296256599947811
20,ILSVRC2012_val_00040903_n01601694.JPEG,ILSVRC2012_val_00042271_n04325704.JPEG,0.0380070991814136,0.0024928941857069,4.3726348876953125,0.035514204995706705
20,ILSVRC2012_val_00028181_n01601694.JPEG,ILSVRC2012_val_00019755_n04404412.JPEG,0.0968997329473495,0.0142385493963956,6.132280349731445,0.0826611835509539
20,ILSVRC2012_val_00025214_n01601694.JPEG,ILSVRC2012_val_00030569_n11939491.JPEG,0.2143101543188095,0.0017748808022588,7.118108749389648,0.21253527351655072
20,ILSVRC2012_val_00028099_n01601694.JPEG,ILSVRC2012_val_00017650_n03814906.JPEG,0.4407829344272613,0.0278491489589214,6.674559593200684,0.4129337854683399
20,ILSVRC2012_val_00028099_n01601694.JPEG,ILSVRC2012_val_00012415_n01930112.JPEG,0.4407829344272613,0.0246979389339685,8.556867599487305,0.4160849954932928
21,ILSVRC2012_val_00033214_n01608432.JPEG,ILSVRC2012_val_00043492_n04273569.JPEG,0.0582446753978729,0.0098076146095991,5.908241271972656,0.0484370607882738
21,ILSVRC2012_val_00000888_n01608432.JPEG,ILSVRC2012_val_00022624_n03218198.JPEG,0.117917813360691,0.013548563234508,5.432888984680176,0.104369250126183
21,ILSVRC2012_val_00000888_n01608432.JPEG,ILSVRC2012_val_00043482_n02102177.JPEG,0.117917813360691,0.0062776044942438,5.275725364685059,0.1116402088664472
21,ILSVRC2012_val_00015107_n01608432.JPEG,ILSVRC2012_val_00003533_n04350905.JPEG,2.380436420440674,0.0034298421815037,6.121863842010498,2.37700657825917
21,ILSVRC2012_val_00023128_n01608432.JPEG,ILSVRC2012_val_00049067_n03954731.JPEG,4.193817138671875,0.0504102781414985,8.906539916992188,4.143406860530376
22,ILSVRC2012_val_00048960_n01614925.JPEG,ILSVRC2012_val_00044037_n04409515.JPEG,0.0154735511168837,0.0148823736235499,8.975234031677246,0.0005911774933337992
22,ILSVRC2012_val_00010889_n01614925.JPEG,ILSVRC2012_val_00040076_n04099969.JPEG,0.0122996419668197,0.0045019225217401,4.415276527404785,0.007797719445079601
22,ILSVRC2012_val_00031465_n01614925.JPEG,ILSVRC2012_val_00002123_n03775071.JPEG,0.0336280204355716,0.0163788367062807,8.11286735534668,0.0172491837292909
22,ILSVRC2012_val_00008481_n01614925.JPEG,ILSVRC2012_val_00001030_n03494278.JPEG,0.0418982654809951,0.0019482456846162,6.872914791107178,0.039950019796378904
22,ILSVRC2012_val_00040404_n01614925.JPEG,ILSVRC2012_val_00010939_n03492542.JPEG,0.3241741955280304,0.0369595661759376,6.349859714508057,0.2872146293520928
23,ILSVRC2012_val_00037127_n01616318.JPEG,ILSVRC2012_val_00002244_n02791270.JPEG,0.0053709493950009,0.002936458447948,7.220146179199219,0.0024344909470528997
23,ILSVRC2012_val_00000025_n01616318.JPEG,ILSVRC2012_val_00002786_n02115641.JPEG,0.0521068051457405,0.0259595923125743,7.87139081954956,0.026147212833166202
23,ILSVRC2012_val_00040425_n01616318.JPEG,ILSVRC2012_val_00040887_n01983481.JPEG,0.0471805185079574,0.0056084184907376,3.871621370315552,0.0415721000172198
23,ILSVRC2012_val_00040425_n01616318.JPEG,ILSVRC2012_val_00043990_n01806567.JPEG,0.0471805185079574,0.0019594295881688,0.8673362135887146,0.045221088919788606
23,ILSVRC2012_val_00023247_n01616318.JPEG,ILSVRC2012_val_00048520_n04418357.JPEG,0.1848237514495849,0.0038733473047614,7.962982654571533,0.1809504041448235
24,ILSVRC2012_val_00011414_n01622779.JPEG,ILSVRC2012_val_00000225_n01629819.JPEG,0.006837660446763,0.0059216772206127,4.915152549743652,0.0009159832261502994
24,ILSVRC2012_val_00040434_n01622779.JPEG,ILSVRC2012_val_00045052_n03527444.JPEG,0.0191113073378801,0.0136066591367125,6.490878105163574,0.005504648201167599
24,ILSVRC2012_val_00011414_n01622779.JPEG,ILSVRC2012_val_00007851_n03089624.JPEG,0.006837660446763,0.0012850845232605,6.343681812286377,0.0055525759235025
24,ILSVRC2012_val_00008178_n01622779.JPEG,ILSVRC2012_val_00028457_n03976657.JPEG,0.018017902970314,0.002435814589262,4.340378761291504,0.015582088381052002
24,ILSVRC2012_val_00031144_n01622779.JPEG,ILSVRC2012_val_00044974_n04192698.JPEG,0.0516746789216995,0.0017052645562216,7.075162410736084,0.0499694143654779
25,ILSVRC2012_val_00046162_n01629819.JPEG,ILSVRC2012_val_00006161_n02490219.JPEG,0.063870258629322,0.0465470366179943,11.136199951171877,0.017323222011327695
25,ILSVRC2012_val_00045120_n01629819.JPEG,ILSVRC2012_val_00043399_n02113186.JPEG,0.0336320549249649,0.0038700222503393,4.430549621582031,0.0297620326746256
25,ILSVRC2012_val_00022935_n01629819.JPEG,ILSVRC2012_val_00006179_n01983481.JPEG,0.0851781666278839,0.0052010230720043,5.083630561828613,0.07997714355587959
25,ILSVRC2012_val_00022935_n01629819.JPEG,ILSVRC2012_val_00005619_n07693725.JPEG,0.0851781666278839,0.0030536472331732,6.284388542175293,0.0821245193947107
25,ILSVRC2012_val_00019308_n01629819.JPEG,ILSVRC2012_val_00031379_n04370456.JPEG,0.2888889908790588,0.141327828168869,6.012054443359375,0.1475611627101898
26,ILSVRC2012_val_00007257_n01630670.JPEG,ILSVRC2012_val_00014170_n02319095.JPEG,0.0738040134310722,0.0029597545508295,4.387607574462891,0.07084425888024269
26,ILSVRC2012_val_00000498_n01630670.JPEG,ILSVRC2012_val_00043498_n03160309.JPEG,0.4684200286865234,0.0147512927651405,5.989404201507568,0.4536687359213829
26,ILSVRC2012_val_00021083_n01630670.JPEG,ILSVRC2012_val_00015668_n06785654.JPEG,0.5017041563987732,0.0035216712858527,3.952813863754273,0.4981824851129205
26,ILSVRC2012_val_00021083_n01630670.JPEG,ILSVRC2012_val_00046417_n02259212.JPEG,0.5017041563987732,0.0031147319823503,4.180364608764648,0.4985894244164229
26,ILSVRC2012_val_00045101_n01630670.JPEG,ILSVRC2012_val_00021457_n01739381.JPEG,1.37384831905365,0.0031849632505327,5.681574821472168,1.3706633558031172
27,ILSVRC2012_val_00012765_n01631663.JPEG,ILSVRC2012_val_00034404_n02687172.JPEG,0.02997487783432,0.0261289309710264,7.33228063583374,0.003845946863293599
27,ILSVRC2012_val_00013174_n01631663.JPEG,ILSVRC2012_val_00001067_n02009912.JPEG,0.0538589730858802,0.0492849983274936,6.4216790199279785,0.004573974758386605
27,ILSVRC2012_val_00013174_n01631663.JPEG,ILSVRC2012_val_00036934_n02391049.JPEG,0.0538589730858802,0.0441687814891338,13.419109344482422,0.009690191596746403
27,ILSVRC2012_val_00014009_n01631663.JPEG,ILSVRC2012_val_00036036_n02692877.JPEG,0.1370238214731216,0.0250269006937742,7.976278305053711,0.11199692077934739
27,ILSVRC2012_val_00011131_n01631663.JPEG,ILSVRC2012_val_00001128_n02089973.JPEG,0.1815607547760009,0.0066877584904432,7.874369621276855,0.1748729962855577
28,ILSVRC2012_val_00017012_n01632458.JPEG,ILSVRC2012_val_00007731_n03344393.JPEG,0.018876789137721,0.0076336814090609,4.667098045349121,0.0112431077286601
28,ILSVRC2012_val_00029977_n01632458.JPEG,ILSVRC2012_val_00033042_n02130308.JPEG,0.0250894483178854,0.0081200245767831,6.422573089599609,0.0169694237411023
28,ILSVRC2012_val_00013069_n01632458.JPEG,ILSVRC2012_val_00003779_n04037443.JPEG,0.0421021878719329,0.0016745605971664,5.897183895111084,0.0404276272747665
28,ILSVRC2012_val_00030418_n01632458.JPEG,ILSVRC2012_val_00014374_n02110627.JPEG,0.352590262889862,0.0021762992255389,5.294781684875488,0.3504139636643231
28,ILSVRC2012_val_00018008_n01632458.JPEG,ILSVRC2012_val_00034146_n03673027.JPEG,0.5456092357635498,0.0858926773071289,7.434721946716309,0.4597165584564209
29,ILSVRC2012_val_00025438_n01632777.JPEG,ILSVRC2012_val_00002655_n01580077.JPEG,0.0478755347430706,0.0070498054847121,6.829663276672363,0.040825729258358506
29,ILSVRC2012_val_00044504_n01632777.JPEG,ILSVRC2012_val_00040645_n02108915.JPEG,0.0805390104651451,0.0011995985405519,3.394235134124756,0.07933941192459319
29,ILSVRC2012_val_00037046_n01632777.JPEG,ILSVRC2012_val_00002123_n03775071.JPEG,0.0934754088521003,0.0041905930265784,5.429200172424316,0.0892848158255219
29,ILSVRC2012_val_00039922_n01632777.JPEG,ILSVRC2012_val_00034380_n03908714.JPEG,0.2860476672649383,0.0013378250878304,2.3212015628814697,0.2847098421771079
29,ILSVRC2012_val_00040894_n01632777.JPEG,ILSVRC2012_val_00002187_n07753592.JPEG,0.5328881740570068,0.0002960720448754,4.928818225860596,0.5325921020121315
30,ILSVRC2012_val_00011664_n01641577.JPEG,ILSVRC2012_val_00019620_n03902125.JPEG,0.0188302304595708,0.0171048436313867,6.26253080368042,0.0017253868281841
30,ILSVRC2012_val_00011664_n01641577.JPEG,ILSVRC2012_val_00011700_n03424325.JPEG,0.0188302304595708,0.0167147666215896,5.778561115264893,0.0021154638379811998
30,ILSVRC2012_val_00012151_n01641577.JPEG,ILSVRC2012_val_00007040_n04606251.JPEG,0.0467905141413211,0.0023960948456078,4.497148990631104,0.0443944192957133
30,ILSVRC2012_val_00033863_n01641577.JPEG,ILSVRC2012_val_00007280_n03450230.JPEG,0.1593538522720337,0.0083197206258773,6.816435813903809,0.1510341316461564
30,ILSVRC2012_val_00017669_n01641577.JPEG,ILSVRC2012_val_00043395_n01819313.JPEG,0.2215975970029831,0.007050160318613,7.438850879669189,0.2145474366843701
31,ILSVRC2012_val_00000944_n01644373.JPEG,ILSVRC2012_val_00045536_n03207941.JPEG,0.0228547286242246,0.0148282283917069,6.739803314208984,0.0080265002325177
31,ILSVRC2012_val_00036850_n01644373.JPEG,ILSVRC2012_val_00001690_n04367480.JPEG,0.0674659386277198,0.0111506637185812,5.381146430969238,0.056315274909138596
31,ILSVRC2012_val_00033084_n01644373.JPEG,ILSVRC2012_val_00016951_n02108000.JPEG,0.0764486789703369,0.0069530908949673,10.129753112792969,0.0694955880753696
31,ILSVRC2012_val_00034290_n01644373.JPEG,ILSVRC2012_val_00047229_n01828970.JPEG,1.9296048879623413,0.0019559792708605,6.757081031799316,1.9276489086914808
31,ILSVRC2012_val_00034290_n01644373.JPEG,ILSVRC2012_val_00046419_n03929660.JPEG,1.9296048879623413,0.001642546383664,8.464595794677734,1.9279623415786773
